,activities.activity_id,similar.klifs_structure_id,similar.fp_similarity
30272,17777099,4704,0.23841059602649
29892,17777100,4704,0.232258064516129
44573,17777101,4704,0.24
55600,17777102,4704,0.2337662337662337
43309,17777103,7975,0.2945205479452055
54029,17777104,7975,0.2953020134228188
14785,17777105,7975,0.3636363636363636
5896,17777106,7975,0.3493150684931507
27956,17777107,7975,0.2582781456953642
34182,17777108,7975,0.2597402597402597
29027,17777109,7975,0.2466666666666666
39600,17777110,7975,0.2483660130718954
36018,17777111,-1,
35490,17777112,7975,0.2702702702702703
35491,17777113,7975,0.271523178807947
24414,17777114,7975,0.2702702702702703
30340,17777115,7975,0.271523178807947
42723,17777116,7975,0.3732394366197183
19310,17777117,7975,0.375
25691,17777118,7975,0.3724137931034483
73374,17777119,7975,0.3137254901960784
23089,17777120,7975,0.3706293706293706
26406,17777121,7975,0.3724137931034483
11481,17777122,7975,0.3680555555555556
38839,17777123,7975,0.3591549295774648
64781,17777124,7975,0.3356643356643357
26091,17777125,7975,0.3288590604026846
56743,17777126,7975,0.3636363636363636
8618,17777127,7975,0.3379310344827586
30809,17777128,4704,0.2432432432432432
42409,17777129,4704,0.2368421052631578
94350,17777130,4704,0.2278481012658227
9596,17777131,4704,0.2857142857142857
43289,17777132,7975,0.28125
45501,17777133,4704,0.2416107382550335
77292,17777134,4704,0.2402597402597402
12777,17777135,4704,0.2837837837837837
26379,17777136,4704,0.2810457516339869
43294,17777137,4704,0.2352941176470588
74688,17777138,4704,0.2341772151898734
19484,17777354,2553,0.2816901408450704
15051,17777355,2553,0.1879194630872483
34004,17777356,2553,0.368
23070,17777357,2553,0.2985074626865671
9926,17777358,6744,0.3577235772357723
30403,17777359,2605,0.3333333333333333
40367,17777360,2605,0.3303571428571428
24695,17777361,2553,0.3230769230769231
23649,17777362,6744,0.3007518796992481
26042,17777363,2553,0.368
69291,17777364,9948,0.1969696969696969
35453,17777365,13921,0.1734104046242774
42953,17777366,6744,0.2462686567164179
25471,17777367,7992,0.1543624161073825
14075,17777368,2777,0.109090909090909
17394,17777369,2776,0.1276595744680851
13535,17777370,2776,0.125
9199,17777371,2777,0.1075949367088607
11195,17777372,2776,0.1679389312977099
22347,17777373,2776,0.1037037037037037
30585,17777374,2776,0.1029411764705882
10704,17777375,2776,0.1079136690647482
11224,17777376,2776,0.1357142857142857
13015,17777377,2776,0.1167883211678832
20232,17777378,2776,0.1538461538461538
16427,17777379,2776,0.1088435374149659
13258,17777380,2776,0.1417910447761194
9009,17777381,2776,0.1056338028169014
86258,17777385,6793,0.1811023622047244
111102,17777388,5321,0.2205882352941176
167251,17777402,5309,0.1764705882352941
193698,17777423,5321,0.1666666666666666
156557,17777437,6289,0.2689075630252101
79302,17777440,6793,0.1804511278195488
46971,17777442,6289,0.2622950819672131
66780,17777446,6289,0.2920353982300885
111416,17777447,6289,0.282051282051282
152816,17777448,6289,0.2844827586206896
121002,17777450,5321,0.1785714285714285
150823,17777453,6289,0.282051282051282
119327,17777454,5321,0.1678321678321678
177371,17777456,5336,0.2068965517241379
94183,17777463,5321,0.1619718309859155
90560,17777467,5321,0.1644736842105263
23402,17777471,-1,
23045,17777472,-1,
21880,17777474,-1,
35544,17777475,-1,
24150,17777476,-1,
19125,17777477,-1,
16648,17777478,-1,
15283,17777480,-1,
31968,17777483,-1,
25198,17777485,-1,
14519,17777488,-1,
27812,17777489,-1,
36527,17777493,-1,
17197,17777496,-1,
13088,17777499,-1,
19838,17777500,-1,
46977,17777501,5330,0.1631205673758865
41868,17777502,6289,0.2833333333333333
110995,17777505,6289,0.1693548387096774
41700,17777506,6289,0.232
76214,17777507,5331,0.1751824817518248
14518,17777510,-1,
15870,17777511,-1,
26311,17777512,-1,
14768,17777513,-1,
16649,17777514,-1,
71359,17777517,9094,0.6458333333333334
85738,17777518,9094,0.6391752577319587
64861,17777519,9094,0.5904761904761905
54959,17777520,9094,0.6078431372549019
74204,17777521,10673,0.3733333333333333
27871,17777522,10673,0.4565217391304347
36615,17777523,10673,0.488
41199,17777524,9094,0.3409090909090909
108198,17777525,9094,0.6153846153846154
12865,17777526,9094,0.6237623762376238
57043,17777527,10673,0.4183006535947712
108688,17777528,9094,0.2434210526315789
12864,17777529,10673,0.7767857142857143
36618,17777530,10673,0.5038167938931297
57054,17777531,10673,0.3809523809523809
33830,17777532,10673,0.5317460317460317
27913,17777533,10673,0.4850746268656716
36619,17777534,10673,0.5538461538461539
78942,17777535,9094,0.5398230088495575
27917,17777536,10673,0.578125
20908,17777537,10673,0.6854838709677419
12863,17777538,10673,0.5813953488372093
52135,17777539,10673,0.4677419354838709
63506,17777540,10673,0.4809160305343511
83107,17777541,9094,0.5405405405405406
10442,17777542,10673,0.7931034482758621
5892,17777543,10673,0.5813953488372093
4558,17777544,10673,0.56
20987,17777545,9094,0.5263157894736842
8591,17777546,10673,0.4565217391304347
4320,17777547,10673,0.6212121212121212
86268,17777548,10673,0.5144927536231884
12873,17777549,10673,0.4383561643835616
20994,17777550,10673,0.5793650793650794
28006,17777551,10673,0.4366197183098591
12872,17777552,10673,0.6446280991735537
5835,17777553,10673,0.4893617021276595
21019,17777554,10673,0.6141732283464567
7063,17777555,10673,0.4485294117647059
12868,17777556,10673,0.4485294117647059
120582,17777557,10673,0.4411764705882353
5861,17777558,10673,0.5952380952380952
9570,17777559,10673,0.8220338983050848
5832,17777560,10673,0.4357142857142857
33867,17777561,9094,0.4838709677419355
12837,17777562,10673,0.539568345323741
21015,17777563,10673,0.4295774647887324
33880,17777564,10673,0.4460431654676259
2973,17777565,10673,0.6422764227642277
2978,17777566,10673,0.6220472440944882
21006,17777567,10673,0.5434782608695652
2979,17777568,10673,0.6
5830,17777569,10673,0.648
12835,17777570,10673,0.8235294117647058
37479,17777571,10673,0.6260162601626016
110056,17777572,10673,0.4093959731543624
4343,17777573,10673,0.5891472868217055
12833,17777574,10673,0.5
2980,17777575,10673,0.4466666666666666
33850,17777576,10673,0.5833333333333334
117000,17777577,10673,0.4525547445255474
2982,17777578,10673,0.6124031007751938
37404,17777579,10673,0.4859154929577465
21011,17777580,10673,0.4620689655172413
28141,17777581,10673,0.3
37410,17777582,10673,0.4230769230769231
4353,17777583,10673,0.8070175438596491
12831,17777584,10673,0.5725190839694656
37418,17777585,10673,0.671875
5829,17777586,10673,0.4193548387096774
9566,17777587,10673,0.4503311258278146
5828,17777588,10673,0.648
10484,17777589,10673,0.4509803921568627
3166,17777590,10673,0.5671641791044776
28126,17777591,10673,0.4155844155844156
3167,17777592,10673,0.7016129032258065
37381,17777593,10673,0.4437086092715231
4382,17777594,10673,0.788135593220339
5827,17777595,10673,0.5925925925925926
21010,17777596,10673,0.6507936507936508
29481,17777801,-1,
19086,17777802,-1,
19371,17777803,-1,
15285,17777804,-1,
51035,17777805,-1,
16695,17777806,-1,
9708,17777807,-1,
13955,17777808,-1,
24390,17777809,-1,
15482,17777810,-1,
17057,17777811,-1,
15066,17777812,-1,
51372,17777813,-1,
15067,17777814,-1,
38960,17777815,-1,
12904,17777816,-1,
17062,17777818,-1,
27511,17777820,-1,
29500,17777821,-1,
22486,17777822,-1,
25690,17777823,-1,
29507,17777824,-1,
31672,17777825,-1,
26278,17777826,-1,
29922,17777827,-1,
35834,17777828,-1,
38536,17777829,-1,
38201,17777830,-1,
31599,17777831,-1,
22321,17777832,-1,
21021,17777833,-1,
32132,17777834,-1,
27700,17777835,-1,
31040,17777836,-1,
33673,17777837,-1,
38200,17777838,-1,
35368,17777839,-1,
26726,17777840,-1,
38519,17777841,-1,
30178,17777842,-1,
31326,17777843,-1,
39687,17777844,-1,
39062,17777845,-1,
40318,17777846,-1,
36769,17777847,-1,
20560,17777848,-1,
19569,17777850,-1,
21186,17777851,-1,
21431,17777852,-1,
24632,17777853,-1,
20631,17777854,-1,
15284,17777856,-1,
21524,17777858,-1,
17167,17777859,-1,
23208,17777860,-1,
19990,17777861,-1,
33465,17777863,-1,
31071,17777864,-1,
15479,17777867,-1,
19484,17777868,-1,
24631,17777871,-1,
21778,17777872,-1,
21100,17777876,-1,
32029,17777877,-1,
18239,17777878,-1,
14124,17777879,-1,
15646,17777882,-1,
21573,17777883,-1,
25411,17777885,-1,
21752,17777888,-1,
21349,17777889,-1,
25126,17777890,-1,
20915,17777891,-1,
40179,17777892,-1,
23230,17777893,-1,
21559,17777894,-1,
24432,17777895,-1,
22103,17777896,-1,
19872,17777897,-1,
17338,17777898,-1,
19708,17777899,-1,
23482,17777900,-1,
23484,17777901,-1,
24028,17777902,-1,
25652,17777903,-1,
19229,17777905,-1,
23489,17777907,-1,
20961,17777908,-1,
24639,17777909,-1,
30264,17777910,-1,
15867,17777911,-1,
31052,17777912,-1,
34918,17777913,-1,
15645,17777914,-1,
54900,17777915,-1,
19262,17777916,-1,
21321,17777917,-1,
21513,17777918,-1,
30432,17777919,-1,
33658,17777920,-1,
36103,17777921,-1,
20380,17777922,-1,
25939,17777923,-1,
21923,17777924,-1,
26648,17777925,-1,
23254,17777926,-1,
27541,17777927,-1,
21857,17777928,-1,
17856,17777930,-1,
21097,17777931,-1,
17179,17777934,-1,
23232,17777935,-1,
19130,17777936,-1,
30265,17777937,-1,
41940,17777938,-1,
23477,17777939,-1,
22581,17777940,-1,
19206,17777941,-1,
19051,17777942,-1,
23481,17777943,-1,
24415,17777944,-1,
16959,17777947,-1,
32506,17777948,-1,
18742,17777949,-1,
29849,17777950,-1,
15478,17777951,-1,
15270,17777953,-1,
10435,17777955,-1,
15269,17777956,-1,
15470,17777957,-1,
17452,17777958,-1,
15643,17777959,-1,
14139,17777960,-1,
23507,17777961,-1,
30346,17777962,-1,
28653,17777963,-1,
31067,17777964,-1,
19568,17777965,-1,
22153,17777966,-1,
20518,17777967,-1,
15068,17777968,-1,
18026,17777969,-1,
12892,17777970,-1,
16457,17777971,-1,
23028,17778209,8702,0.3739130434782609
15267,17778210,8702,0.3739130434782609
8676,17778211,8702,0.3739130434782609
9370,17778212,8702,0.3793103448275862
24868,17778213,8702,0.3793103448275862
15863,17778214,8702,0.3793103448275862
12559,17778215,8702,0.3925233644859813
9827,17778216,8702,0.3796296296296296
22880,17778217,8702,0.3796296296296296
10431,17778218,8702,0.3577235772357723
13042,17778219,8702,0.3666666666666666
7837,17778220,8702,0.361344537815126
18208,17778221,8702,0.3384615384615385
16170,17778222,8702,0.3902439024390244
12327,17778223,8702,0.396551724137931
13043,17778224,8702,0.3688524590163934
15069,17778225,8702,0.3571428571428571
12558,17778226,8702,0.3636363636363636
18448,17778227,8702,0.375
16838,17778228,8702,0.3666666666666666
16167,17778229,8702,0.3675213675213675
13044,17778230,8702,0.344
14474,17778231,8702,0.4017094017094017
17457,17778232,8702,0.3495934959349593
14131,17778233,8702,0.3492063492063492
10428,17778234,8702,0.361344537815126
22245,17778235,8702,0.3666666666666666
14938,17778237,8702,0.3577235772357723
8685,17778238,8702,0.3495934959349593
21753,17778239,8702,0.3464566929133858
15471,17778240,8702,0.360655737704918
11302,17778241,8702,0.3826086956521739
17462,17778242,8702,0.3543307086614173
12318,17778243,8702,0.4188034188034188
19571,17778244,8702,0.375
22003,17778245,8702,0.3383458646616541
11295,17778246,8702,0.361344537815126
10842,17778247,8702,0.375
12323,17778248,8702,0.3583333333333333
9425,17778249,8702,0.3583333333333333
12335,17778250,8702,0.371900826446281
15954,17778251,8702,0.3884297520661157
10841,17778252,8702,0.3524590163934426
14129,17778253,8702,0.3781512605042016
21622,17778254,8702,0.3359375
19287,17778255,8702,0.3467741935483871
6957,17778256,8702,0.3548387096774194
15472,17778257,8702,0.3548387096774194
26397,17778258,8702,0.3524590163934426
29667,17778259,8702,0.3495934959349593
32405,17778260,8702,0.3467741935483871
25828,17778261,8702,0.3666666666666666
26272,17778262,8702,0.3826086956521739
32108,17778263,8702,0.3884297520661157
27362,17778264,8702,0.3583333333333333
23656,17778265,8702,0.3583333333333333
29864,17778266,8702,0.3359375
27470,17778267,8702,0.3675213675213675
32112,17778268,8702,0.3666666666666666
26523,17778269,8702,0.4188034188034188
30508,17778270,8702,0.344
30319,17778271,8702,0.3383458646616541
31228,17778272,8702,0.375
29090,17778273,8702,0.3384615384615385
30779,17778274,8702,0.3666666666666666
28174,17778275,8702,0.396551724137931
22872,17778276,8702,0.361344537815126
28704,17778277,8702,0.3548387096774194
29167,17778278,8702,0.4017094017094017
31896,17778279,8702,0.361344537815126
31118,17778280,8702,0.375
32903,17778281,8702,0.371900826446281
30254,17778282,8702,0.3548387096774194
21489,17778283,8702,0.361344537815126
21525,17778284,8702,0.361344537815126
20506,17778285,8702,0.3495934959349593
30210,17778286,8702,0.3781512605042016
4057,17778287,8702,0.3688524590163934
10418,17778288,8702,0.3666666666666666
7832,17778289,8702,0.3583333333333333
8682,17778290,8702,0.375
9437,17778291,8702,0.3781512605042016
4056,17778292,8702,0.3495934959349593
13426,17778293,8702,0.3492063492063492
8680,17778294,8702,0.3826086956521739
7846,17778295,8702,0.3666666666666666
7858,17778296,8702,0.361344537815126
9441,17778297,8702,0.361344537815126
9440,17778298,8702,0.3666666666666666
6958,17778299,8702,0.3583333333333333
5707,17778300,8702,0.3412698412698413
10419,17778301,8702,0.375
9404,17778302,8702,0.3548387096774194
9402,17778303,8702,0.4067796610169492
10839,17778304,8702,0.360655737704918
7856,17778305,8702,0.3983739837398374
3328,17778306,8702,0.3548387096774194
6959,17778307,8702,0.3931623931623931
7855,17778308,8702,0.3884297520661157
4055,17778309,8702,0.3495934959349593
15865,17778310,8702,0.3383458646616541
9397,17778311,8702,0.336
5706,17778312,8702,0.3387096774193548
5705,17778313,8702,0.3583333333333333
5704,17778314,8702,0.3495934959349593
5703,17778315,8702,0.3666666666666666
5701,17778316,8702,0.3414634146341463
7860,17778317,8702,0.3467741935483871
5700,17778318,8702,0.3524590163934426
13433,17778319,8702,0.3833333333333333
9395,17778320,8702,0.4067796610169492
15473,17778321,8702,0.360655737704918
8681,17778322,8702,0.3771929824561403
5699,17778323,8702,0.375
7857,17778324,8702,0.371900826446281
4053,17778325,8702,0.3577235772357723
3323,17778326,8702,0.3442622950819672
4051,17778327,8702,0.344
4039,17778328,8702,0.3688524590163934
5698,17778329,8702,0.344
9419,17778330,8702,0.3548387096774194
9411,17778331,8702,0.4224137931034483
14136,17778332,8702,0.3253968253968254
9823,17778333,8702,0.328
6954,17778334,8702,0.3471074380165289
9410,17778335,8702,0.3387096774193548
13752,17778336,8702,0.3553719008264462
8662,17778337,8702,0.3306451612903225
9414,17778338,8702,0.336
8663,17778339,8702,0.3414634146341463
13434,17778340,8702,0.375
15059,17778341,8702,0.3949579831932773
7850,17778342,8702,0.3306451612903225
9836,17778343,8702,0.360655737704918
11319,17778344,8702,0.3467741935483871
8656,17778345,8702,0.3333333333333333
5697,17778346,8702,0.328
8653,17778347,8702,0.3577235772357723
9837,17778348,8702,0.3307086614173228
7926,17778349,8702,0.3467741935483871
8654,17778350,8702,0.3684210526315789
2654,17778351,8702,0.360655737704918
2965,17778352,8702,0.3548387096774194
17360,17778353,8702,0.3888888888888889
16381,17778356,8702,0.3818181818181818
4021,17778357,8702,0.3888888888888889
3536,17778358,8702,0.3904761904761905
2618,17778359,8702,0.3660714285714285
8670,17778360,8702,0.3944954128440367
13941,17778362,8702,0.631578947368421
1554,17778363,8702,0.6145833333333334
8671,17778365,8702,0.6741573033707865
6963,17778366,8702,0.5979381443298969
7919,17778367,8702,0.5979381443298969
1024,17778368,8702,0.5979381443298969
15653,17778370,8702,0.7586206896551724
2325,17778371,8702,0.7586206896551724
13422,17778372,8702,0.7333333333333333
1568,17778373,8702,0.7333333333333333
3327,17778374,8702,0.5979381443298969
18456,17778375,8702,0.5979381443298969
438,17778376,8702,0.59
681,17778377,8702,0.59
6964,17778378,8702,0.59
5713,17778379,8702,0.59
14651,17778381,8702,0.5769230769230769
2633,17778382,8702,0.5769230769230769
6960,17778383,8702,0.6354166666666666
1115,17778384,8702,0.625
1120,17778385,8702,0.6354166666666666
9399,17778386,8702,0.625
16482,17778387,8702,0.6451612903225806
2627,17778388,8702,0.6451612903225806
3537,17778389,8702,0.6170212765957447
21463,17778390,8702,0.59375
3783,17778391,8702,0.59375
17453,17778392,8702,0.6082474226804123
2630,17778393,8702,0.6082474226804123
680,17778394,8702,0.6145833333333334
2963,17778396,8702,0.5882352941176471
1899,17778398,8702,0.6333333333333333
8593,17778399,8702,0.4272727272727272
16164,17778400,8702,0.3893805309734513
17866,17778401,8702,0.4622641509433962
5712,17778402,8702,0.4622641509433962
4023,17778404,8702,0.3904761904761905
6941,17778406,8702,0.3888888888888889
